train_loss,train_AUC,train_CC,train_NSS,train_KLDiv,train_SIM,test_loss,test_AUC,test_CC,test_NSS,test_KLDiv,test_SIM
0.4350418,0.8740735,0.72560126,0.7355903,0.4350418,0.64907,0.41929647,0.8716435,0.74580616,0.7177072,0.41929647,0.6660456
