train_loss,train_AUC,train_CC,train_NSS,train_KLDiv,train_SIM,test_loss,test_AUC,test_CC,test_NSS,test_KLDiv,test_SIM
0.49141514,0.79312515,0.43957525,0.37707227,0.49141514,0.61267686,0.40660554,0.8518539,0.50144905,0.41366202,0.40660554,0.65201116
