train_loss,train_AUC,train_CC,train_NSS,train_KLDiv,train_SIM,test_loss,test_AUC,test_CC,test_NSS,test_KLDiv,test_SIM
0.4300028,0.8754547,0.730917,0.7420024,0.4300028,0.650895,0.43242627,0.87506235,0.7288926,0.7194641,0.43242627,0.6559558
